participant_id,group,song_id,mix_id,stimulus_id,episode,presentation_order,expected_rating,rating,comment
P031,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,2,76.162,82.9,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P031,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,3,79.21,76.8,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P031,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,1,81.11,66.4,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P031,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,2,81.162,83.3,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P031,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,3,88.21,87.5,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P031,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,1,81.21,54.6,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P031,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,2,80.162,68.9,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P031,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,3,82.11,92.2,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P031,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,1,91.21,94.5,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P031,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,2,77.11,64.6,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P031,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,3,77.162,90.1,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P032,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,1,62.072,64.7,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P032,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,2,71.245,92.2,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P032,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,3,65.251,78.9,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P032,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,1,61.072,55.7,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P032,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,2,67.245,64.3,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P032,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,3,64.251,68.8,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P032,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,70.072,66.5,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P032,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,2,70.245,83.4,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P032,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,3,69.251,68.2,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P032,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,1,68.251,69.1,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P032,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,2,63.072,79.1,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P032,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,3,71.245,74.5,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P032,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,1,73.072,66.6,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P032,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,2,66.245,58.6,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P032,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,65.251,69.4,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P032,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,56.401,56.8,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P032,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,2,53.222,41.6,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P032,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,3,62.396,50.2,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P032,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,1,55.401,39.5,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P032,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,2,58.396,59.4,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P032,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,3,52.222,62.3,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P032,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,1,61.396,41.1,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P032,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,2,60.401,58.7,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P032,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,3,61.222,59.8,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P032,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,1,62.396,49.3,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P032,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,2,59.401,55.9,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P032,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,54.222,69.6,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P032,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,1,57.396,62.5,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P032,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,56.401,57.4,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P032,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,3,64.222,67.2,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P033,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,73.64,66.4,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P033,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,2,72.542,80.4,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P033,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,3,73.274,60.9,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P033,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,1,72.274,73.9,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P033,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,2,68.542,63.0,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P033,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,3,72.64,72.4,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P033,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,1,71.542,61.9,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P033,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,2,77.64,74.5,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P033,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,3,81.274,71.3,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P033,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,1,76.64,66.3,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P033,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,2,72.542,78.9,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P033,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,3,74.274,63.6,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P033,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,1,73.64,68.0,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P033,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,2,84.274,96.2,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P033,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,3,67.542,70.5,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P033,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,64.79,69.3,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P033,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,2,63.692,44.7,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P033,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,64.425,64.0,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P033,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,1,63.79,65.0,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P033,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,2,63.425,64.0,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P033,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,3,59.692,64.6,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P033,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,1,72.425,54.4,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P033,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,62.692,47.6,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P033,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,3,68.79,70.7,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P033,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,1,65.425,77.2,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P033,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,2,63.692,60.9,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P033,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,3,67.79,50.4,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P033,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,1,64.79,40.0,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P033,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,2,58.692,56.6,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P033,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,3,75.425,73.7,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P034,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,69.533,79.2,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P034,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,2,80.531,91.3,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P034,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,3,58.917,57.4,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P034,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,1,57.917,63.5,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P034,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,2,68.533,73.5,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P034,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,3,76.531,79.3,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P034,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,1,66.917,56.4,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P034,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,2,79.531,97.6,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P034,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,3,73.533,64.9,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P034,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,1,80.531,72.2,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P034,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,2,72.533,86.2,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P034,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,3,59.917,57.6,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P034,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,1,69.917,72.0,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P034,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,2,75.531,74.6,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P034,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,69.533,81.8,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P034,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,1,71.681,55.7,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P034,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,2,50.068,42.8,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P034,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,3,60.683,65.6,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P034,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,1,67.681,53.6,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P034,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,2,49.068,42.5,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P034,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,3,59.683,54.4,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P034,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,1,70.681,58.3,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P034,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,2,64.683,59.0,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P034,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,3,58.068,51.5,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P034,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,1,71.681,79.0,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P034,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,2,63.683,62.4,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P034,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,51.068,47.5,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P034,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,1,66.681,59.3,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P034,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,60.683,50.4,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P034,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,3,61.068,52.6,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P035,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,1,71.785,61.3,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P035,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,2,80.384,81.8,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P035,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,3,71.061,77.6,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P035,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,1,79.384,79.6,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P035,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,2,70.061,68.1,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P035,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,3,67.785,70.9,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P035,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,1,84.384,71.3,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P035,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,2,79.061,67.7,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P035,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,70.785,71.0,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P035,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,1,83.384,63.5,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P035,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,2,71.785,74.9,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P035,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,3,72.061,82.8,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P035,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,1,82.061,87.0,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P035,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,2,66.785,60.5,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P035,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,80.384,79.3,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P035,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,1,62.935,41.8,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P035,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,2,71.535,80.0,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P035,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,62.212,53.3,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P035,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,1,58.935,46.5,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P035,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,2,61.212,48.5,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P035,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,3,70.535,69.0,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P035,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,1,75.535,79.6,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P035,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,61.935,64.8,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P035,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,3,70.212,72.4,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P035,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,1,62.935,53.3,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P035,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,2,74.535,74.0,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P035,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,63.212,73.4,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P035,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,1,57.935,55.1,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P035,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,2,71.535,83.8,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P035,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,3,73.212,77.8,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P036,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,80.969,79.0,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P036,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,2,82.756,79.3,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P036,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,3,77.854,80.4,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P036,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,1,78.756,78.4,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P036,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,2,79.969,80.7,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P036,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,3,76.854,70.8,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P036,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,1,84.969,100.0,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P036,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,2,85.854,69.9,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P036,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,81.756,84.7,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P036,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,1,78.854,84.1,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P036,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,2,83.969,84.4,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P036,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,3,82.756,89.6,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P036,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,1,88.854,90.6,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P036,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,2,77.756,87.9,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P036,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,80.969,59.9,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P036,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,1,72.119,75.5,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P036,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,2,73.906,83.6,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P036,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,3,69.004,58.0,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P036,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,1,68.004,69.3,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P036,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,2,69.906,69.8,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P036,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,3,71.119,73.7,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P036,Group_2,Song_4,Mix_3,Song_4_Mix_3,Enjoyment,1,77.004,77.1,Synthetic mandatory comment for Song_4_Mix_3 during Enjoyment.
P036,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,72.906,71.1,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
P036,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,3,76.119,62.9,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P036,Group_2,Song_4,Mix_1,Song_4_Mix_1,Focus,1,73.906,52.2,Synthetic mandatory comment for Song_4_Mix_1 during Focus.
P036,Group_2,Song_4,Mix_2,Song_4_Mix_2,Focus,2,75.119,81.0,Synthetic mandatory comment for Song_4_Mix_2 during Focus.
P036,Group_2,Song_4,Mix_3,Song_4_Mix_3,Focus,3,70.004,56.6,Synthetic mandatory comment for Song_4_Mix_3 during Focus.
P036,Group_2,Song_4,Mix_2,Song_4_Mix_2,Motivation,1,72.119,82.6,Synthetic mandatory comment for Song_4_Mix_2 during Motivation.
P036,Group_2,Song_4,Mix_3,Song_4_Mix_3,Motivation,2,80.004,78.4,Synthetic mandatory comment for Song_4_Mix_3 during Motivation.
P036,Group_2,Song_4,Mix_1,Song_4_Mix_1,Motivation,3,68.906,62.7,Synthetic mandatory comment for Song_4_Mix_1 during Motivation.
P037,Group_2,Song_3,Mix_2,Song_3_Mix_2,Relaxation,1,74.102,85.6,Synthetic mandatory comment for Song_3_Mix_2 during Relaxation.
P037,Group_2,Song_3,Mix_3,Song_3_Mix_3,Relaxation,2,67.839,72.7,Synthetic mandatory comment for Song_3_Mix_3 during Relaxation.
P037,Group_2,Song_3,Mix_1,Song_3_Mix_1,Relaxation,3,78.738,75.3,Synthetic mandatory comment for Song_3_Mix_1 during Relaxation.
P037,Group_2,Song_3,Mix_3,Song_3_Mix_3,Distraction,1,66.839,52.7,Synthetic mandatory comment for Song_3_Mix_3 during Distraction.
P037,Group_2,Song_3,Mix_1,Song_3_Mix_1,Distraction,2,74.738,78.2,Synthetic mandatory comment for Song_3_Mix_1 during Distraction.
P037,Group_2,Song_3,Mix_2,Song_3_Mix_2,Distraction,3,73.102,57.3,Synthetic mandatory comment for Song_3_Mix_2 during Distraction.
P037,Group_2,Song_3,Mix_2,Song_3_Mix_2,Enjoyment,1,78.102,79.3,Synthetic mandatory comment for Song_3_Mix_2 during Enjoyment.
P037,Group_2,Song_3,Mix_3,Song_3_Mix_3,Enjoyment,2,75.839,97.3,Synthetic mandatory comment for Song_3_Mix_3 during Enjoyment.
P037,Group_2,Song_3,Mix_1,Song_3_Mix_1,Enjoyment,3,77.738,67.8,Synthetic mandatory comment for Song_3_Mix_1 during Enjoyment.
P037,Group_2,Song_3,Mix_3,Song_3_Mix_3,Focus,1,68.839,85.0,Synthetic mandatory comment for Song_3_Mix_3 during Focus.
P037,Group_2,Song_3,Mix_2,Song_3_Mix_2,Focus,2,77.102,87.8,Synthetic mandatory comment for Song_3_Mix_2 during Focus.
P037,Group_2,Song_3,Mix_1,Song_3_Mix_1,Focus,3,78.738,72.5,Synthetic mandatory comment for Song_3_Mix_1 during Focus.
P037,Group_2,Song_3,Mix_3,Song_3_Mix_3,Motivation,1,78.839,78.9,Synthetic mandatory comment for Song_3_Mix_3 during Motivation.
P037,Group_2,Song_3,Mix_1,Song_3_Mix_1,Motivation,2,73.738,76.3,Synthetic mandatory comment for Song_3_Mix_1 during Motivation.
P037,Group_2,Song_3,Mix_2,Song_3_Mix_2,Motivation,3,74.102,67.8,Synthetic mandatory comment for Song_3_Mix_2 during Motivation.
P037,Group_2,Song_4,Mix_1,Song_4_Mix_1,Relaxation,1,69.888,55.5,Synthetic mandatory comment for Song_4_Mix_1 during Relaxation.
P037,Group_2,Song_4,Mix_3,Song_4_Mix_3,Relaxation,2,58.99,60.2,Synthetic mandatory comment for Song_4_Mix_3 during Relaxation.
P037,Group_2,Song_4,Mix_2,Song_4_Mix_2,Relaxation,3,65.252,69.3,Synthetic mandatory comment for Song_4_Mix_2 during Relaxation.
P037,Group_2,Song_4,Mix_3,Song_4_Mix_3,Distraction,1,57.99,43.5,Synthetic mandatory comment for Song_4_Mix_3 during Distraction.
P037,Group_2,Song_4,Mix_1,Song_4_Mix_1,Distraction,2,65.888,74.8,Synthetic mandatory comment for Song_4_Mix_1 during Distraction.
P037,Group_2,Song_4,Mix_2,Song_4_Mix_2,Distraction,3,64.252,67.5,Synthetic mandatory comment for Song_4_Mix_2 during Distraction.
P037,Group_2,Song_4,Mix_2,Song_4_Mix_2,Enjoyment,1,69.252,66.7,Synthetic mandatory comment for Song_4_Mix_2 during Enjoyment.
P037,Group_2,Song_4,Mix_1,Song_4_Mix_1,Enjoyment,2,68.888,55.4,Synthetic mandatory comment for Song_4_Mix_1 during Enjoyment.
